BookID,Title,Author,Rating,Number of raters,5 stars,4 stars,3 stars,2 stars,1 star,Number of reviewers,Pages,PublishDate,Book format,Language,GenreLink,Series
1200937,First Place,"Francine Pascal, Jamie Suzanne",3.51,808,172,185,352,85,14,23,106.0,January 1st 1987,Paperback,English,1189076,Sweet Valley Twins
625150,The Angelic Avengers,"Pierre Andrézel, Karen Blixen, Isak Dinesen",3.54,299,57,99,102,30,11,38,304.0,November 2nd 1944,Paperback,English,1189077,
1200940,The Last Will & Testament of Senhor da Silva Araújo,"Germano Almeida, Sheila Faria Glaser",3.53,439,70,147,170,49,3,66,152.0,1988,Paperback,English,1189088,
1200946,Das Testament Des Herrn Napumoceno,Germano Almeida,3.53,439,70,147,170,49,3,66,,1988,,German,1189088,
1200948,Seven Gothic Tales,"Isak Dinesen, Karen Blixen",3.91,2912,980,1015,643,214,60,259,368.0,1934,,English,655345,
1200951,Last Tales,"Isak Dinesen, Karen Blixen",4.12,437,178,158,82,14,5,30,352.0,November 4th 1957,Paperback,English,1372841,
1200954,Angelic Avengers,"Pierre Andrézel, Karen Blixen",3.54,299,57,99,102,30,11,38,306.0,November 2nd 1944,Paperback,English,1189077,
1200966,Personality,Andrew O'Hagan,3.39,207,29,69,74,24,11,20,,2003,Paperback,English,682143,
1200969,Our Fathers,Andrew O'Hagan,3.51,340,56,118,120,35,11,31,,March 15th 1999,Paperback,English,1846426,
1200968,O Testamento,"John Grisham, Aulyde Soares Rodrigues",3.86,109895,31861,40841,29063,6329,1801,3081,438.0,1999,Paperback,Portuguese,2777175,
1200972,The Mystic Masseur,V.S. Naipaul,3.48,2205,332,751,824,237,61,177,,1957,Paperback,English,1189123,
54149,The Mystic Masseur,V.S. Naipaul,3.48,2205,332,751,824,237,61,177,215.0,1957,Paperback,English,1189123,
1200974,Mystic Masseur,V.S. Naipaul,3.48,2205,332,751,824,237,61,177,215.0,1957,Hardcover,,1189123,
1200975,The Mystic Masseur,V.S. Naipaul,3.48,2205,332,751,824,237,61,177,256.0,1957,Paperback,English,1189123,
1200998,Hans Andersen Fairytales,"Hans Christian Andersen, Svend Otto S., Patricia Crampton",4.27,117763,58633,37320,17934,2870,1006,1335,,1913,Hardcover,English,942531,
1200999,Hans Christian Andersen Illustrated Fairytales,Hans Christian Andersen,4.27,117763,58633,37320,17934,2870,1006,1335,,1913,Hardcover,English,942531,
1201003,Hans Christian Andersen Illustrated Fairytales,Hans Christian Andersen,4.27,117763,58633,37320,17934,2870,1006,1335,,1913,Hardcover,English,942531,
1201013,The Little Match Girl,"Hans Christian Andersen, Jerry Pinkney",4.06,23700,10048,7431,4423,1208,590,933,32.0,December 1st 1845,Hardcover,English,1773894,
1201017,Best of Hans Andersen,"Hans Christian Andersen, Michele Danon-Marcho, Maya Filip, Claire Stewart",4.27,117763,58633,37320,17934,2870,1006,1335,235.0,1913,Hardcover,English,942531,
1201015,Howards End,E.M. Forster,3.95,81596,27386,30560,17499,4431,1720,3294,402.0,1910,Paperback,English,1902726,
1201014,Howards End,E.M. Forster,3.95,81596,27386,30560,17499,4431,1720,3294,352.0,1910,Paperback,English,1902726,
1201021,Howards End,E.M. Forster,3.95,81596,27386,30560,17499,4431,1720,3294,,1910,Paperback,English,1902726,
1201023,The Object of My Affection,Stephen McCauley,3.79,1588,377,642,449,104,16,99,316.0,1987,Hardcover,English,926638,
1201022,Howards End,E.M. Forster,3.95,81596,27386,30560,17499,4431,1720,3294,,1910,Paperback,English,1902726,
1201026,The Year of Pleasures,Elizabeth Berg,3.7,13217,2782,5076,4163,1006,190,1514,,January 1st 2005,,English,3158290,
1201030,The Easy Way Out,Stephen McCauley,3.77,626,142,260,176,37,11,40,298.0,1992,Hardcover,English,314804,
1201031,Easy Way Out,Stephen McCauley,3.77,626,142,260,176,37,11,40,304.0,1992,Paperback,English,314804,
1201035,Talk Before Sleep,Elizabeth Berg,3.94,11001,3304,4484,2593,504,116,844,224.0,1993,Paperback,English,1347615,
1201037,Open House,Elizabeth Berg,3.7,56898,12254,21128,18554,4138,824,1823,,2000,Paperback,,1070015,
1201036,The Year of Pleasures,Elizabeth Berg,3.7,13217,2782,5076,4163,1006,190,1514,207.0,January 1st 2005,Hardcover,English,3158290,
1201039,Say When,Elizabeth Berg,3.63,5997,1099,2240,2087,477,94,450,,2003,,,1070037,
1201038,The Art of Mending,Elizabeth Berg,3.64,11308,1980,4407,3926,884,111,986,276.0,April 13th 2004,,English,1577403,
1201040,Alternatives to Sex,Stephen McCauley,3.37,775,89,254,309,99,24,92,289.0,March 28th 2006,Hardcover,English,1189189,
324101,True Enough,Stephen McCauley,3.42,371,45,122,154,42,8,29,322.0,2001,Paperback,,314803,
1200890,The Plains of Passage,Jean M. Auel,3.81,51747,15296,17196,14173,4139,943,1330,868.0,1990,Hardcover,English,1377315,Earth's Children 
1201055,The Gingerbread Man,"Eric A. Kimmel, Megan Lloyd",3.98,349,139,96,87,23,4,43,32.0,March 1st 1993,Hardcover,English,3168593,
4981,Slaughterhouse-Five,Kurt Vonnegut Jr.,4.08,1172236,495044,394003,194213,57766,31210,28385,275.0,1969,Paperback,English,1683562,
1201063,White Lies and Barefaced Truths,Cathy Hopkins,3.62,922,225,250,332,100,15,37,182.0,May 2nd 2002,Paperback,English,1158196,"Truth, Dare, Kiss, Promise"
1201062,Barefaced Lies and Boogie-Woogie Boasts,Jools Holland,3.87,172,43,71,50,8,0,13,,2007,Hardcover,English,1189211,
1201058,Bagombo Snuff Box: Uncollected Short Fiction,Kurt Vonnegut Jr.,3.73,9785,2012,3906,3181,603,83,387,4.0,August 1st 1999,Audio CD,English,6558445,
1201057,Favorite Tales from Grimm and Andersen,"Hans Christian Andersen, Jacob Grimm",4.27,117763,58633,37320,17934,2870,1006,1335,,1913,,English,942531,
1201064,The Man of the House,Stephen McCauley,3.59,466,77,186,150,42,11,31,287.0,January 1st 1996,Hardcover,English,2035389,
1201065,White Lies And Barefaced Truths,Cathy Hopkins,3.62,923,225,251,332,100,15,37,182.0,May 2nd 2002,Hardcover,English,1158196,"Truth, Dare, Kiss, Promise"
1201060,The Complete Fairy Tales and Stories,"Hans Christian Andersen, Erik Christian Haugaard, Virginia Haviland",4.27,117763,58633,37320,17934,2870,1006,1335,1101.0,1913,Hardcover,English,942531,
1201067,Cuentos De Andersen,"Hans Christian Andersen, Lisbeth Zwerger",4.27,117763,58633,37320,17934,2870,1006,1335,32.0,1913,Hardcover,Spanish,942531,
1201066,Cuentos Completos,Hans Christian Andersen,4.27,117763,58633,37320,17934,2870,1006,1335,1227.0,1913,Hardcover,Spanish,942531,
122967,The Ugly Duckling,"Hans Christian Andersen, Jerry Pinkney",4.09,39668,18135,10996,7751,1728,1058,1475,40.0,November 11th 1843,Hardcover,English,724467,Mine første eventyr
46306,The Complete Fairy Tales,"Hans Christian Andersen, Lily Owens, Arthur Rackham, Hans Richter",4.27,117755,58630,37316,17933,2870,1006,1335,803.0,1913,Hardcover,English,942531,
1201093,The Inheritance of Loss,Kiran Desai,3.44,48387,7530,16269,16458,6074,2056,4051,324.0,2005,Paperback,English,563837,
1201094,Tales Of The Kingdom,"David R. Mains, Karen Burton Mains",4.46,966,638,196,96,14,22,84,94.0,January 1st 1983,Hardcover,English,992568,Tales of the Kingdom
1201102,Cell,Stephen King,3.66,199800,52354,61787,57470,20814,7375,6220,13.0,2006,Audio CD,,3017730,
1201103,Cell,Stephen King,3.66,199800,52354,61787,57470,20814,7375,6220,449.0,2006,Paperback,English,3017730,
1201106,Cell,"Stephen King, Bettina Blanch Tyroller, John Fulbrook III, Mark Stutzman",3.66,199800,52354,61787,57470,20814,7375,6220,460.0,2006,Paperback,Spanish,3017730,
220049,L'Étudiant étranger,Philippe Labro,3.69,418,88,166,119,36,9,19,311.0,September 23rd 1986,Mass Market Paperback,French,213063,
1201115,The Book of Jubilees,"Anonymous, George H. Schodde",4.19,403,204,104,73,13,9,32,96.0,January 1st 1980,Unknown Binding,English,15362294,
1201126,The Book of Jubilees or The Little Genesis,R.H. Charles,4.19,403,204,104,73,13,9,32,224.0,September 1st 2003,Paperback,Coptic,15362294,
1201140,The Diving Bell and the Butterfly,Jean-Dominique Bauby,3.98,63623,22026,23935,13022,3363,1277,4700,131.0,1997,Hardcover,English,565494,
1201143,The Diving Bell and the Butterfly,Jean-Dominique Bauby,3.98,63623,22026,23935,13022,3363,1277,4700,117.0,1997,Hardcover,,565494,
1201145,The Diving Bell and the Butterfly,Jean-Dominique Bauby,3.98,63623,22026,23935,13022,3363,1277,4700,,1997,Hardcover,English,565494,
135164,Music of a Life,"Andreï Makine, Geoffrey Strachan",3.94,1344,395,578,279,82,10,152,128.0,January 10th 2001,Paperback,English,130249,
1201159,Music of a Life,Andreï Makine,3.94,1344,395,578,279,82,10,152,109.0,January 10th 2001,Hardcover,English,130249,
5851,Magic Seeds,V.S. Naipaul,3.14,881,83,227,352,167,52,130,280.0,2004,Paperback,English,1189319,Willie Chandran
1201166,Bad Times In Buenos Aires,Miranda France,3.54,260,50,87,88,24,11,42,224.0,1998,Hardcover,English,254613,
1201169,Magic Seeds,V.S. Naipaul,3.14,881,83,227,352,167,52,130,200.0,January 1st 2004,Paperback,English,1189319,Willie Chandran
1201175,How to Attract Money,Joseph Murphy,4.17,503,263,121,76,28,15,47,75.0,1955,Paperback,English,998839,
1201187,Three Little Pigs,Barbara Brenner,4.21,904,472,197,191,37,7,24,40.0,February 12th 1972,Hardcover,English,1189336,
1201183,Murphy,"Samuel Beckett, Alfred Peron",3.84,4992,1498,1812,1193,361,128,352,208.0,1938,Paperback,French,52684,
1201185,Murphy,Samuel Beckett,3.84,4992,1498,1812,1193,361,128,352,282.0,1938,Paperback,English,52684,
1201184,Murphy,"Samuel Beckett, John     Holmes",3.84,4992,1498,1812,1193,361,128,352,158.0,1938,Paperback,English,52684,
1201189,The Heart Of A Dog,"Mikhail Bulgakov, Michael Glenny",4.1,44232,17470,16622,7861,1699,580,2195,128.0,1925,Paperback,English,2470656,
1201190,The Heart of a Dog,Mikhail Bulgakov,4.1,44232,17470,16622,7861,1699,580,2195,128.0,1925,Paperback,English,2470656,
1201193,Grey Area,Will Self,3.65,944,169,386,302,66,21,38,,1994,Paperback,English,17046480,
1201195,Grey Area And Other Stories,Will Self,3.65,944,169,386,302,66,21,38,,1994,Paperback,English,17046480,
1201200,Grey Area And Other Stories,Will Self,3.65,944,169,386,302,66,21,38,287.0,1994,Spiral-bound,English,17046480,
1201025,Talk Before Sleep,Elizabeth Berg,3.94,11001,3304,4484,2593,504,116,844,279.0,1993,Paperback,English,1347615,
1201202,Trapped,Laurie Halse Anderson,3.9,241,86,66,72,13,4,16,113.0,2001,Hardcover,English,1189351,Vet Volunteers
1201207,The Tarnished Eye,Judith Guest,3.38,421,56,124,180,45,16,70,0.0,March 1st 2004,Audio CD,,1180112,
1201222,Tagebuch eines Babys,Daniel N. Stern,3.58,229,51,68,77,28,5,24,,1990,Paperback,German,1536636,
1201223,Arslan,M.J. Engh,3.37,656,119,199,199,86,53,80,296.0,1976,Hardcover,English,1725582,
1201229,The New Dare to Discipline,James C. Dobson,3.99,2221,854,751,435,103,78,158,276.0,November 30th 1969,Hardcover,English,247255,
1201228,Emily Windsnap and the Monster from the Deep,"Liz Kessler, Finty Williams",3.95,9599,3431,3084,2419,550,115,488,0.0,January 1st 2004,Audio CD,English,1003334,Emily Windsnap
1201231,Dare To Discipline,James C. Dobson,3.99,2221,854,751,435,103,78,158,,November 30th 1969,Paperback,English,247255,
1201230,The new Dare to Discipline.,James C. Dobson,3.99,2221,854,751,435,103,78,158,253.0,November 30th 1969,Paperback,,247255,
1201232,Dare to Discipline,James C. Dobson,3.99,2221,854,751,435,103,78,158,0.0,November 30th 1969,Paperback,English,247255,
1201233,Dare to Discipline,James C. Dobson,3.99,2221,854,751,435,103,78,158,0.0,November 30th 1969,Mass Market Paperback,English,247255,
1201235,The Birthday Party: A Memoir of Survival,Stanley N. Alpert,3.31,643,83,188,252,87,33,110,324.0,January 1st 2007,Paperback,English,1189384,
1201234,Dare To Discipline,James C. Dobson,3.99,2221,854,751,435,103,78,158,,November 30th 1969,,,247255,
1201248,The Cement Garden,Ian McEwan,3.5,29840,5732,10308,8753,3329,1718,1839,153.0,January 1st 1978,Hardcover,English,1189398,
9957,The Cement Garden,Ian McEwan,3.5,29833,5732,10304,8751,3328,1718,1839,144.0,1978,Paperback,English,1189398,
1201241,"Haga Frente a la Ansiedad: 10 Formas Sencillas de Aliviar La Ansiedad, Los Miedos y Las Preocupaciones","Edmund J. Bourne, Lorna Garano",3.74,295,76,108,78,25,8,36,,January 31st 2003,Paperback,Spanish,111687,
1201247,What Is to Be Done?,Nikolai Chernyshevsky,3.45,2130,528,547,592,278,185,126,464.0,1863,Hardcover,English,172138,
1201251,The Cement Garden,Ian McEwan,3.5,29840,5732,10308,8753,3329,1718,1839,176.0,1978,Hardcover,English,1189398,
1201250,The Cement Garden,Ian McEwan,3.5,29840,5732,10308,8753,3329,1718,1839,144.0,1978,Hardcover,English,1189398,
97298,The Effect of Living Backwards,Heidi Julavits,3.07,1037,117,240,369,221,90,180,336.0,June 23rd 2003,Paperback,English,1189406,
1201258,The Mineral Palace,Heidi Julavits,3.18,390,45,105,149,59,32,66,,August 28th 2000,Audio CD,English,1189409,
1201259,Bitter Winds: A Memoir of My Years in China's Gulag,"Harry Wu, Carolyn Wakeman",4.1,209,76,90,34,5,4,36,290.0,1994,Hardcover,English,501695,
279061,The Mineral Palace,Heidi Julavits,3.18,390,45,105,149,59,32,66,368.0,August 28th 2000,Paperback,English,1189409,
1201260,The Mineral Palace,Heidi Julavits,3.18,390,45,105,149,59,32,66,,August 28th 2000,Audio CD,English,1189409,
1201261,The Mineral Palace,Heidi Julavits,3.18,390,45,105,149,59,32,66,325.0,August 28th 2000,Hardcover,English,1189409,
1201301,"To the Devil a Daughter (Molly Fountain, #1)",Dennis Wheatley,3.67,840,175,335,238,63,29,68,336.0,January 1953,Paperback,,1189450,Black Magic
1201300,Alone Together: Making an Asperger Marriage Work,Katrin Bentley,3.81,262,80,89,62,24,7,31,128.0,April 15th 2007,Paperback,English,1189449,
1201304,Rappaccini's Daughter,Nathaniel Hawthorne,3.91,5926,1786,2254,1503,316,67,336,,December 1844,Paperback,English,1189453,
1201320,The Master of the World,Jules Verne,3.47,2229,415,628,834,298,54,154,192.0,1904,Hardcover,English,2208934,
1201318,Master of the World,Jules Verne,3.47,2229,415,628,834,298,54,154,,1904,Paperback,English,2208934,
1201319,The Master Of The World,Jules Verne,3.47,2229,415,628,834,298,54,154,,1904,,,2208934,
1201321,The Rum Diary,Hunter S. Thompson,3.82,54775,14155,21724,14693,3456,747,2168,,1998,,,69675,
257241,Tab Hunter Confidential: The Making of a Movie Star,"Tab Hunter, Eddie Muller",3.74,899,207,353,252,69,18,137,416.0,2005,Paperback,English,832055,
1201324,Gonzo: The Art,Ralph Steadman,4.12,6181,3089,1478,1070,349,195,31,208.0,October 15th 1998,Hardcover,English,2519936,
1201325,Group Genius: The Creative Power of Collaboration,Robert Keith Sawyer,3.89,406,124,155,91,31,5,35,288.0,January 1st 2007,Hardcover,English,1189474,
1201328,Date with Death,"Elizabeth Lenhard, Constance M. Burge",3.83,637,225,152,199,50,11,18,192.0,January 1st 2002,Paperback,English,1189477,Charmed
1201333,Yip! Snap! Yap!,Charles Fuge,3.56,204,33,67,86,17,1,36,22.0,October 31st 2000,Board book,English,674470,
401422,Jake's Thing,Kingsley Amis,3.16,602,61,159,239,104,39,44,286.0,1978,Paperback,English,2876945,
1201349,Moby Dick,Herman Melville,3.51,491620,133683,129507,125223,61975,41232,16602,61.0,October 18th 1851,Paperback,,2409320,
1201350,The Poisonwood Bible,Barbara Kingsolver,4.07,672270,297083,208623,105871,37438,23255,23743,,September 24th 1998,Audio CD,English,810663,
1201366,Nunca más: informe de la Comisión Nacional sobre la Desaparición de Personas,Conadep,4.64,249,179,54,13,2,1,20,,November 4th 1984,Paperback,Spanish,806937,
1201367,Introduction to Yoga Philosophy: An Annotated Translation of the Yogasutras (Ashgate World Philosophies Series),"Patañjali, Ashok Kumar Malhotra",4.27,2167,1129,620,328,64,26,145,110.0,December 28th 2001,Paperback,English,42252696,
1201383,I Like Stars,Margaret Wise Brown,3.49,222,56,55,66,31,14,23,32.0,1954,Hardcover,English,229895,
38436,The Cat Who Played Post Office,Lilian Jackson Braun,3.99,8183,2604,3170,2165,223,21,335,224.0,December 1st 1987,Paperback,English,1189541,The Cat Who...
1201397,"Bright From the Start: The Simple, Science-Backed Way to Nurture Your Child's Developing Mind from Birth to Age 3","Jill Stamm, Paula Spencer",4.05,1046,365,427,206,37,11,123,350.0,August 2nd 2007,Hardcover,English,1189546,
1201402,The Dirty Dozen,E.M. Nathanson,4.01,974,330,381,212,44,7,76,542.0,1965,,,878067,Dirty Dozen
1201408,A Funny Dirty Little War,"Osvaldo Soriano, Nick Caistor",3.95,628,185,265,146,25,7,47,108.0,1974,Hardcover,English,1770025,
1201410,"Dirty Diplomacy: The Rough and Tumble Adventures of a Scotch Drinking, Skirt Chasing, Dictator Busting and Thoroughly Unrepentant Ambassador Stuck on the Frontline of the War Against Terror",Craig Murray,3.83,152,41,63,33,11,4,18,368.0,October 16th 2007,Hardcover,English,1189559,
1201411,I Could Do Anything if I Only Knew What It Was: How to Discover What You Really Want and How to Get It,"Barbara Sher, Barbara Smith",3.82,6295,2044,1984,1567,470,230,217,322.0,1994,Hardcover,English,2789843,
1201436,Malvinas Requiem,Rodolfo Enrique Fogwill,4.05,1330,448,568,257,48,9,100,160.0,1982,Paperback,English,1189607,
1201445,Muchacha punk,Rodolfo Enrique Fogwill,3.67,323,62,125,107,24,5,15,61.0,1992,Paperback,Spanish,1189594,
1201447,Los pichy-cyegos: Visiones de una batalla subterránea,Rodolfo Enrique Fogwill,4.05,1330,448,568,257,48,9,100,135.0,1982,Paperback,Spanish,1189607,
1201453,Sketch For A Theory Of The Emotions,Jean-Paul Sartre,3.48,667,114,206,255,68,24,62,94.0,1939,Mass Market Paperback,,626770,
1201456,Los pichiciegos,Rodolfo Enrique Fogwill,4.05,1330,448,568,257,48,9,100,163.0,1982,Paperback,Spanish,1189607,
1201457,Los pichiciegos,Rodolfo Enrique Fogwill,4.05,1330,448,568,257,48,9,100,156.0,1982,Paperback,Spanish,1189607,
1201465,Best Seller,Roberto Fontanarrosa,3.68,216,49,80,62,19,6,15,235.0,February 28th 2005,Paperback,Spanish,1189616,
1201471,El mundo ha vivido equivocado y otros cuentos,Roberto Fontanarrosa,3.99,416,125,188,82,17,4,23,293.0,June 1985,Paperback,Spanish,1189622,
1201476,La mesa de los galanes y otros cuentos,Roberto Fontanarrosa,3.89,216,52,97,60,6,1,17,318.0,1996,Paperback,Spanish,1189628,
1201481,Puro fútbol,Roberto Fontanarrosa,4.19,254,101,105,43,5,0,23,203.0,February 26th 2013,Paperback,Spanish,1189633,
1201497,El área 18,Roberto Fontanarrosa,3.91,229,69,89,54,15,2,18,576.0,1982,Paperback,Spanish,1189651,
1201516,The Magician's Nephew,C.S. Lewis,4.04,434982,165835,150549,93291,19863,5444,14382,221.0,May 2nd 1955,Mass Market Paperback,English,1031537,The Chronicles of Narnia (Publication Order)
1201523,Indulekha,O. Chandumenon,3.89,1388,455,481,336,76,40,51,286.0,1889,Paperback,English,6144847,
1201549,The Blithedale Romance,Nathaniel Hawthorne,3.36,5228,744,1553,1977,771,183,408,,1851,Paperback,English,1189706,
1201548,Tanglewood Tales,Nathaniel Hawthorne,3.88,1371,432,474,359,81,25,93,,1851,Paperback,English,2148327,
1201551,The Stars' Tennis Balls,Stephen Fry,3.8,5087,1259,2059,1363,326,80,410,152.0,September 28th 2000,Audio Cassette,English,420042,
1201589,The Last Testament,Sam Bourne,3.64,4140,935,1382,1344,367,112,189,567.0,July 2nd 2007,Paperback,English,1189746,Maggie Costello
1072949,The Righteous Men,Sam Bourne,3.63,6475,1421,2269,1973,594,218,381,574.0,2006,Paperback,English,1059644,
168529,Fasti,"Ovid, Anthony J. Boyle, Roger D. Woodard",3.93,451,157,151,102,36,5,28,360.0,12,Paperback,English,162742,
1201599,Daisy Miller,Henry James,3.38,28191,3638,8872,11117,3662,902,1782,,1878,Paperback,English,3274683,
1201597,Daisy Miller,Henry James,3.38,28191,3638,8872,11117,3662,902,1782,,1878,Paperback,English,3274683,
1201600,Daisy Miller,Henry James,3.38,28191,3638,8872,11117,3662,902,1782,,1878,Paperback,English,3274683,
1201603,Metamorfosis,Ovid,4.07,59874,23678,20799,11979,2601,817,1713,166.0,March 30th 2007,Paperback,Spanish,2870411,
1201602,Daisy Miller,Henry James,3.38,28191,3638,8872,11117,3662,902,1782,,1878,Paperback,English,3274683,
